days,mature,views,partner,id
737,TRUE,624,FALSE,670
1736,FALSE,1668,FALSE,5156
2470,TRUE,3234,FALSE,2773
1677,FALSE,1770,FALSE,2099
1569,FALSE,1693,FALSE,4369
2279,TRUE,662,FALSE,6927
3304,FALSE,4529,FALSE,2984
275,TRUE,16045,FALSE,6519
2333,FALSE,10111,FALSE,2875
718,TRUE,9383,FALSE,2449
554,TRUE,2703,FALSE,7083
1945,TRUE,1781,FALSE,3482
2216,TRUE,5389,FALSE,1285
1459,TRUE,6990,FALSE,28
2495,TRUE,22820,FALSE,3824
1544,TRUE,10862,FALSE,677
2058,TRUE,9795,FALSE,4200
673,TRUE,19112,FALSE,3270
2120,TRUE,443,FALSE,110
1880,TRUE,9125,FALSE,5559
213,FALSE,3860,FALSE,6849
1590,TRUE,169692,TRUE,5304
1186,FALSE,2459,FALSE,6650
1628,TRUE,501415,TRUE,6931
2714,FALSE,2322,FALSE,5082
786,FALSE,18493,FALSE,5928
729,TRUE,28368,FALSE,4124
2255,TRUE,44736,FALSE,722
2482,TRUE,4326,FALSE,6140
2125,TRUE,1815,FALSE,6157
1110,TRUE,5654,FALSE,3061
1927,TRUE,7651,FALSE,6789
810,FALSE,4518,FALSE,4988
1158,FALSE,936,FALSE,2592
2434,TRUE,4533,FALSE,4911
2782,TRUE,562,FALSE,2479
1854,FALSE,1399,FALSE,2861
3698,TRUE,29984,FALSE,6384
673,FALSE,297,FALSE,4396
1557,TRUE,57122,FALSE,3109
2307,TRUE,49552,FALSE,5330
450,TRUE,3224,FALSE,3294
1763,TRUE,2274,FALSE,450
1079,TRUE,20517,FALSE,6424
2345,FALSE,1869,FALSE,3786
816,TRUE,590,FALSE,3865
1756,TRUE,15300,FALSE,205
507,FALSE,4203,FALSE,3389
1543,TRUE,10157,FALSE,890
2206,TRUE,8686,FALSE,2726
1889,TRUE,448,FALSE,4
518,FALSE,386086,TRUE,2778
959,TRUE,47673,FALSE,5691
1362,TRUE,3233,FALSE,6487
254,FALSE,67,FALSE,5750
970,TRUE,4366,FALSE,5430
1233,TRUE,661,FALSE,957
999,FALSE,481,FALSE,3183
2091,TRUE,1975,FALSE,1423
1174,FALSE,1054,FALSE,6251
3306,FALSE,209784,FALSE,6897
3548,TRUE,9264,FALSE,862
1875,TRUE,7322,FALSE,5865
2531,FALSE,57073,FALSE,2400
1588,TRUE,2119,FALSE,6108
2274,TRUE,1219,FALSE,4900
508,FALSE,3503,FALSE,673
1247,FALSE,803,FALSE,3132
1472,TRUE,6888,FALSE,5463
2213,TRUE,6389,FALSE,1135
1821,FALSE,123902,FALSE,4665
2291,FALSE,35825,FALSE,5553
2849,FALSE,3386,FALSE,4884
1746,FALSE,11029,FALSE,6522
1618,FALSE,622427,TRUE,1
1586,TRUE,14887,FALSE,1427
746,TRUE,2735,FALSE,3988
1846,TRUE,744,FALSE,5400
1938,TRUE,12462,FALSE,4343
2055,TRUE,4382,FALSE,667
1333,FALSE,143089,TRUE,5789
978,TRUE,104351,FALSE,1542
1798,FALSE,2313,FALSE,4491
1005,TRUE,4830,FALSE,6206
854,TRUE,15585,FALSE,1964
2338,FALSE,1473,FALSE,2318
2077,TRUE,29184,FALSE,1859
1201,FALSE,10494,FALSE,5784
1086,TRUE,14521,FALSE,6203
1701,FALSE,204,FALSE,1886
2956,TRUE,5100,FALSE,6809
1133,FALSE,8285,FALSE,4530
1930,FALSE,1305,FALSE,605
955,TRUE,1879,FALSE,2113
825,TRUE,8666,FALSE,6026
2178,FALSE,3752,FALSE,4693
926,TRUE,5975,FALSE,4224
3295,TRUE,2942,FALSE,3413
1094,TRUE,3453,FALSE,3386
1456,TRUE,7194,FALSE,2350
823,FALSE,2867,FALSE,4977
1032,FALSE,36045,FALSE,7088
2331,FALSE,1568,FALSE,4558
1695,FALSE,284,FALSE,1488
1516,FALSE,7170,FALSE,974
2035,FALSE,7667,FALSE,2937
1738,FALSE,3324,FALSE,5877
1584,TRUE,3325,FALSE,4732
1676,FALSE,3801,FALSE,5993
2727,FALSE,532,FALSE,2338
1656,FALSE,11000,FALSE,3290
3532,TRUE,3493,FALSE,1181
1287,TRUE,1590,FALSE,461
3820,TRUE,32861608,TRUE,2447
1567,TRUE,1475,FALSE,1597
2539,TRUE,9289,FALSE,96
2163,TRUE,16071,FALSE,2489
2210,FALSE,2031,FALSE,5257
559,FALSE,2204,FALSE,4810
2132,TRUE,40239,FALSE,665
2299,TRUE,1183,FALSE,4266
1613,FALSE,16034,FALSE,4100
1985,TRUE,14796,FALSE,1762
1473,TRUE,11623,FALSE,76
760,FALSE,451,FALSE,770
392,FALSE,3394,FALSE,510
2277,FALSE,6514,FALSE,836
1755,TRUE,2190,FALSE,6269
1970,TRUE,9212,FALSE,1397
1203,TRUE,4846,FALSE,610
2014,TRUE,6697,FALSE,3084
2236,FALSE,1763,FALSE,348
2370,FALSE,14118,FALSE,2953
1355,FALSE,3424,FALSE,3640
1335,FALSE,1163,FALSE,226
862,TRUE,7333,FALSE,3238
2092,FALSE,4794,FALSE,2552
915,FALSE,10075,FALSE,4735
2000,TRUE,53756,FALSE,448
404,TRUE,9983,FALSE,6218
1726,FALSE,3150,FALSE,1547
757,TRUE,13218,FALSE,4649
2009,TRUE,71772,FALSE,498
2409,TRUE,2735943,TRUE,5276
1730,FALSE,1852,FALSE,2594
1907,TRUE,121757,FALSE,5046
1580,FALSE,9203,FALSE,5488
1602,FALSE,25758,FALSE,5634
1699,TRUE,37046,TRUE,3881
431,FALSE,173,FALSE,1918
2295,TRUE,4594,FALSE,4293
2104,TRUE,48409,FALSE,6164
867,TRUE,3650,FALSE,495
613,FALSE,2776,FALSE,4086
1433,FALSE,5861,FALSE,385
1475,FALSE,1080,FALSE,3171
792,FALSE,2272,FALSE,4364
1662,TRUE,2279,FALSE,660
1884,FALSE,2110,FALSE,6705
924,TRUE,180753,TRUE,3820
1290,FALSE,2618,FALSE,6175
799,TRUE,7330,FALSE,1367
1162,FALSE,2264,FALSE,4553
1553,FALSE,1500,FALSE,4177
3002,FALSE,895589,TRUE,7046
573,FALSE,3141,FALSE,2295
1196,FALSE,2081,FALSE,6935
1809,TRUE,5404,FALSE,924
2471,TRUE,2415,FALSE,3659
2004,FALSE,30689,FALSE,3570
3492,FALSE,8905,FALSE,3923
1839,FALSE,808,FALSE,5792
1719,FALSE,18067,FALSE,1593
780,TRUE,1665,FALSE,6503
2645,TRUE,25550,FALSE,5011
2533,TRUE,15824,FALSE,6299
1965,FALSE,1916,FALSE,420
1926,TRUE,2092,FALSE,5069
1897,FALSE,5334,FALSE,443
1796,FALSE,1563,FALSE,1577
2036,FALSE,6151,FALSE,439
2353,FALSE,1005,FALSE,3506
1251,TRUE,12450,FALSE,3876
1961,TRUE,3426,FALSE,3883
2192,TRUE,11222,FALSE,3629
561,TRUE,4129,FALSE,3532
747,TRUE,6675,FALSE,5139
1671,TRUE,25545,FALSE,6420
1772,TRUE,12099,FALSE,134
766,FALSE,2033,FALSE,5341
1752,TRUE,535,FALSE,1758
3405,TRUE,2834,FALSE,5096
1837,FALSE,1129,FALSE,5733
868,FALSE,3071,FALSE,4349
1542,FALSE,2808,FALSE,1033
2617,FALSE,1789724,TRUE,1442
535,FALSE,27317,FALSE,2892
1735,TRUE,5673,FALSE,2562
1777,TRUE,3240,FALSE,6481
280,TRUE,1502,FALSE,5158
1671,TRUE,9077,FALSE,3961
1429,TRUE,871,FALSE,6507
622,TRUE,1658,FALSE,2186
368,TRUE,3087,FALSE,3673
1346,FALSE,576,FALSE,5230
1711,TRUE,10389,FALSE,5934
1275,FALSE,8839,FALSE,6535
1691,FALSE,669,FALSE,2003
2223,FALSE,12459,FALSE,3807
1759,FALSE,244,FALSE,4763
1764,TRUE,37356,FALSE,394
2034,FALSE,1285,FALSE,6113
1164,FALSE,14995,FALSE,5929
2261,FALSE,11037,FALSE,6029
559,TRUE,60058,FALSE,5255
1478,TRUE,63206,FALSE,3984
1941,FALSE,8019,FALSE,274
385,TRUE,2657,FALSE,1251
1509,TRUE,6615,FALSE,976
1381,TRUE,13535,FALSE,6583
1699,FALSE,26501,FALSE,253
1931,FALSE,8846,FALSE,1196
2029,FALSE,3544,FALSE,6994
1024,FALSE,4200,FALSE,74
1371,TRUE,17647,FALSE,133
1977,TRUE,1195,FALSE,2829
1194,TRUE,3681,FALSE,7042
3154,FALSE,657,FALSE,7118
522,FALSE,6947,FALSE,844
1012,FALSE,987,FALSE,2231
1217,TRUE,13674,FALSE,2557
1848,TRUE,356,FALSE,3511
2721,FALSE,26684,FALSE,3857
601,FALSE,971,FALSE,6541
2267,FALSE,2179,FALSE,6510
681,FALSE,3747,FALSE,6105
1672,FALSE,3371,FALSE,3421
1777,FALSE,14197,FALSE,1249
2489,FALSE,1179530,TRUE,5945
2281,TRUE,94627,FALSE,653
2582,FALSE,425672,TRUE,6661
2434,FALSE,1050,FALSE,602
2353,TRUE,2052,FALSE,1779
951,TRUE,11689,FALSE,4991
1941,FALSE,2782,FALSE,1538
2320,TRUE,8623,FALSE,2837
872,FALSE,26894,FALSE,2107
1802,FALSE,11196,FALSE,1141
1832,TRUE,2242,FALSE,6832
2234,TRUE,26869,FALSE,4060
1613,FALSE,1362,FALSE,5582
1011,FALSE,1649,FALSE,5584
554,FALSE,1117,FALSE,6158
1714,FALSE,2038,FALSE,2973
1531,TRUE,22468,FALSE,4167
2230,FALSE,1607,FALSE,3134
2068,TRUE,56647,FALSE,122
1736,TRUE,9946,FALSE,165
1236,FALSE,42,FALSE,3657
1297,FALSE,5901,FALSE,3168
2236,TRUE,10415,FALSE,2407
1111,TRUE,1248,FALSE,5527
832,FALSE,39482,FALSE,2498
1767,FALSE,215,FALSE,981
1953,TRUE,904,FALSE,717
1357,FALSE,961,FALSE,5775
1923,FALSE,1665,FALSE,5
329,TRUE,7508,FALSE,194
1304,TRUE,5564,FALSE,2642
2455,TRUE,39486,FALSE,3987
1271,FALSE,55545,FALSE,832
3318,FALSE,379,FALSE,4399
681,TRUE,17290,FALSE,4887
1382,TRUE,6827,FALSE,7067
2359,TRUE,4677,FALSE,5475
881,FALSE,174,FALSE,296
1236,TRUE,2592,FALSE,6427
1579,TRUE,10056,FALSE,1695
1312,FALSE,1870,FALSE,6560
638,TRUE,3512,FALSE,2962
1463,FALSE,525,FALSE,2860
1681,TRUE,2606,FALSE,1772
1359,TRUE,19238,FALSE,243
2123,TRUE,3827,FALSE,4797
1506,FALSE,7669,FALSE,3781
2299,FALSE,23288,FALSE,1564
267,TRUE,1932,FALSE,6095
1392,TRUE,1719682,TRUE,4639
1389,TRUE,1107,FALSE,6005
1160,TRUE,10698,FALSE,5968
571,FALSE,8049,FALSE,5264
2327,TRUE,1581,FALSE,6537
319,FALSE,2444,FALSE,580
1647,TRUE,16790,FALSE,815
1687,FALSE,10596,FALSE,2119
1513,FALSE,2050,FALSE,4786
1047,TRUE,15553,FALSE,6606
917,FALSE,272,FALSE,3179
795,TRUE,415,FALSE,5514
2646,TRUE,55980,FALSE,34
1011,TRUE,1857,FALSE,7041
2840,TRUE,6924,FALSE,22
2215,TRUE,17487,FALSE,3652
893,FALSE,2707,FALSE,6956
2279,TRUE,2103,FALSE,3882
1694,FALSE,896,FALSE,1676
1997,TRUE,6272,FALSE,7089
484,TRUE,2420,FALSE,5531
2033,FALSE,12301,FALSE,6694
2179,TRUE,823,FALSE,56
1893,FALSE,4272,FALSE,6827
898,FALSE,4224,FALSE,6491
605,TRUE,4021,FALSE,1195
1571,FALSE,32237,FALSE,2074
1334,FALSE,78171,FALSE,1910
1183,TRUE,967,FALSE,2554
2445,TRUE,1841,FALSE,1303
1715,TRUE,3811,FALSE,4637
717,TRUE,526,FALSE,4540
1730,FALSE,37847,FALSE,7007
1512,FALSE,499454,TRUE,6131
1229,FALSE,946,FALSE,5818
954,TRUE,478,FALSE,5708
224,FALSE,891,FALSE,5970
818,TRUE,249,FALSE,148
1627,TRUE,5950,FALSE,4159
1420,FALSE,10885,FALSE,4682
1115,TRUE,44381,FALSE,5556
2198,TRUE,39212,FALSE,6666
1268,FALSE,265,FALSE,2965
462,TRUE,2308,FALSE,3767
1529,FALSE,2998,FALSE,6173
827,TRUE,2305,FALSE,2735
2054,FALSE,491663,TRUE,2224
2457,TRUE,27206,FALSE,6404
1360,FALSE,995,FALSE,6486
1770,TRUE,12629,FALSE,5659
1675,FALSE,1455,FALSE,1473
2633,FALSE,15132,FALSE,4316
2169,TRUE,7207,FALSE,2622
1614,FALSE,1748,FALSE,5311
1992,TRUE,1229,FALSE,3018
920,TRUE,35066,FALSE,6413
1099,TRUE,24151,FALSE,4644
1453,FALSE,4112,FALSE,1007
856,TRUE,1700,FALSE,2006
1520,TRUE,41929,FALSE,5339
2667,TRUE,3934182,TRUE,368
3595,TRUE,471,FALSE,4389
729,TRUE,6754,FALSE,6678
1665,FALSE,2414,FALSE,4860
433,TRUE,6257,FALSE,1429
1578,TRUE,938,FALSE,361
1386,TRUE,4453,FALSE,1278
1668,TRUE,172,FALSE,4082
1512,TRUE,4196,FALSE,6500
2211,TRUE,4851,FALSE,2385
1514,TRUE,7748,FALSE,741
2192,TRUE,21610,FALSE,3738
1187,TRUE,18778,FALSE,2669
354,TRUE,9014,FALSE,2912
2580,TRUE,84118,FALSE,2620
1147,TRUE,5290,FALSE,6461
2351,TRUE,30977250,TRUE,4016
1726,TRUE,3883,FALSE,5256
2107,TRUE,1622,FALSE,3665
1366,TRUE,27032,FALSE,6482
2516,FALSE,7978,FALSE,801
1845,FALSE,6045,FALSE,1651
1885,FALSE,12005,FALSE,6815
2411,TRUE,6231,FALSE,1811
607,TRUE,2675,FALSE,2396
1202,TRUE,10476,FALSE,330
2552,FALSE,369987,TRUE,1750
3828,TRUE,1042,FALSE,4116
1297,FALSE,4631,FALSE,5340
1640,TRUE,12825,FALSE,2345
1095,TRUE,5860,FALSE,2185
220,FALSE,880,FALSE,6538
796,TRUE,254,FALSE,5585
1760,FALSE,5331,FALSE,4874
1182,FALSE,1125,FALSE,1109
850,TRUE,2437,FALSE,123
2148,TRUE,715,FALSE,4069
3453,FALSE,5049,FALSE,5381
1747,TRUE,573,FALSE,4081
895,TRUE,1730,FALSE,4765
342,FALSE,1301,FALSE,444
1499,FALSE,2855,FALSE,3999
1313,TRUE,1880,FALSE,3565
1905,FALSE,4473,FALSE,3934
1849,TRUE,4621,FALSE,304
1598,TRUE,4845,FALSE,5410
1224,TRUE,1579,FALSE,5675
1569,FALSE,35318,FALSE,6103
971,TRUE,5403,FALSE,6051
950,TRUE,9191,FALSE,3182
2057,TRUE,851,FALSE,6798
445,TRUE,1031,FALSE,3890
959,FALSE,3365,FALSE,5200
1651,FALSE,13152,FALSE,286
2329,FALSE,7639,FALSE,6379
1690,TRUE,19668,FALSE,5274
385,TRUE,231,FALSE,271
1879,TRUE,12025,FALSE,6415
1632,TRUE,9310,FALSE,5360
2004,FALSE,2417,FALSE,3868
1787,TRUE,13783,FALSE,1856
1406,TRUE,6175,FALSE,3262
1707,TRUE,36534,FALSE,3771
1953,FALSE,1434,FALSE,3903
1151,TRUE,2258,FALSE,985
490,FALSE,6303,FALSE,5498
1149,FALSE,178,FALSE,6655
1936,TRUE,8539,FALSE,1114
1769,TRUE,96923,FALSE,3647
1655,FALSE,20190,FALSE,2086
1482,TRUE,1725,FALSE,4986
811,TRUE,10026,FALSE,1370
606,TRUE,2262,FALSE,3176
1884,FALSE,2881,FALSE,3086
765,TRUE,2749,FALSE,4074
1640,TRUE,1529,FALSE,2092
2589,TRUE,26051,TRUE,7038
261,FALSE,228,FALSE,2995
1985,FALSE,766,FALSE,534
1016,FALSE,2169,FALSE,3844
1708,FALSE,1840,FALSE,2847
1334,FALSE,38763,FALSE,897
1734,FALSE,3207,FALSE,4858
1066,FALSE,1321,FALSE,4757
1902,FALSE,31245,FALSE,519
1946,TRUE,79602,FALSE,4335
2474,FALSE,186118,TRUE,4071
2403,TRUE,16351,FALSE,4501
1648,TRUE,8198,FALSE,2431
1146,TRUE,36294,FALSE,5362
1693,FALSE,341,FALSE,4333
2268,TRUE,8312,FALSE,3415
532,FALSE,2444,FALSE,623
2911,TRUE,4132,FALSE,2414
1209,FALSE,27,FALSE,5700
1490,FALSE,682,FALSE,5609
1878,FALSE,1310,FALSE,804
477,TRUE,2891,FALSE,3950
1900,FALSE,9477,FALSE,3584
1364,FALSE,1257,FALSE,4182
2200,TRUE,3975,FALSE,1990
1776,TRUE,2686,FALSE,4311
2027,TRUE,3287,FALSE,6509
602,FALSE,7713,FALSE,2242
720,TRUE,12413,FALSE,360
985,TRUE,4528,FALSE,4222
2360,FALSE,14251,FALSE,6120
1703,TRUE,21484,FALSE,5438
1234,TRUE,1679,FALSE,5837
1766,TRUE,6032,FALSE,1902
1269,TRUE,5259,FALSE,3930
928,FALSE,1364,FALSE,4235
1558,FALSE,417,FALSE,3716
479,FALSE,11684,FALSE,1499
2073,FALSE,8171,FALSE,5397
2173,FALSE,2115,FALSE,1020
2106,TRUE,3814,FALSE,2979
931,TRUE,11946,FALSE,4631
1856,TRUE,4929,FALSE,870
2791,FALSE,17049,FALSE,7059
1575,FALSE,5186,FALSE,3732
1393,TRUE,1128335,TRUE,5538
994,TRUE,9870,FALSE,3479
483,FALSE,11097,FALSE,4798
2663,FALSE,613,FALSE,1202
1739,TRUE,1085,FALSE,4686
548,TRUE,4067,FALSE,6963
2039,TRUE,840,FALSE,5227
2669,TRUE,1961,FALSE,1072
2185,TRUE,3698,FALSE,5369
1416,FALSE,746,FALSE,5111
2529,TRUE,2254,FALSE,2289
990,TRUE,3832,FALSE,6618
2385,TRUE,207831,FALSE,3133
606,TRUE,5400,FALSE,6337
1151,TRUE,3957,FALSE,63
1311,TRUE,2511,FALSE,4163
1514,FALSE,676,FALSE,706
1830,TRUE,781,FALSE,6351
1918,FALSE,13501,FALSE,2944
1384,FALSE,131559,FALSE,3564
1000,TRUE,4101,FALSE,3655
2418,FALSE,333,FALSE,4769
2043,FALSE,9024,FALSE,94
1977,FALSE,1158,FALSE,5247
1900,TRUE,27655,FALSE,6170
1899,TRUE,11698,FALSE,5581
1274,TRUE,2279265,TRUE,4201
2788,TRUE,6170,FALSE,3554
1883,TRUE,454,FALSE,2514
228,FALSE,28762,FALSE,6333
901,TRUE,784,FALSE,5116
2056,FALSE,12838,FALSE,2683
1325,FALSE,5022,FALSE,1733
1011,TRUE,16718,FALSE,6903
1125,FALSE,7681,FALSE,1458
763,TRUE,7515,FALSE,4392
1791,FALSE,2839,FALSE,4471
1584,FALSE,1580,FALSE,5347
295,FALSE,460,FALSE,4627
1786,FALSE,5081,FALSE,5712
1491,FALSE,47159,FALSE,6489
598,TRUE,2603,FALSE,6585
1940,TRUE,22560,FALSE,7070
1861,FALSE,2229,FALSE,6331
551,TRUE,790,FALSE,762
2649,TRUE,11318,FALSE,4606
969,FALSE,6192,FALSE,6647
1230,FALSE,4646,FALSE,4989
1928,FALSE,2234,FALSE,2363
566,FALSE,461,FALSE,3582
2084,FALSE,6294,FALSE,6201
177,FALSE,793,FALSE,5484
1480,FALSE,115587,TRUE,3072
780,FALSE,23356,FALSE,6554
3125,TRUE,936253,TRUE,150
844,TRUE,1292,FALSE,2619
256,FALSE,647,FALSE,6749
431,TRUE,8245,FALSE,2994
889,FALSE,3760,FALSE,2508
1910,TRUE,41493,FALSE,4689
1572,TRUE,243573,FALSE,2899
2024,TRUE,1317,FALSE,5229
1336,FALSE,1675,FALSE,209
2419,FALSE,951,FALSE,4807
2464,TRUE,16605,FALSE,6459
2084,FALSE,41855,FALSE,1659
2094,TRUE,3802,FALSE,7001
2042,TRUE,1605732,TRUE,4816
2452,FALSE,673,FALSE,7095
1396,TRUE,23322,FALSE,1764
1370,TRUE,93801,TRUE,174
413,TRUE,7415,FALSE,3382
1522,FALSE,217774,TRUE,3756
1809,TRUE,233,FALSE,6100
1537,FALSE,203,FALSE,1865
1500,TRUE,29128,FALSE,6825
3170,TRUE,4212,FALSE,4297
1484,TRUE,1991,FALSE,6959
331,FALSE,3559,FALSE,4746
1347,TRUE,9681,FALSE,5226
1653,FALSE,676,FALSE,3463
997,FALSE,23668,FALSE,2948
762,FALSE,3072,FALSE,4847
994,TRUE,3915,FALSE,4870
784,TRUE,126,FALSE,3858
478,FALSE,633,FALSE,204
1565,TRUE,4000,FALSE,6155
2569,TRUE,26713,FALSE,5812
1646,TRUE,48926,FALSE,2217
2795,TRUE,403037,TRUE,5224
1582,FALSE,4354,FALSE,2523
1540,TRUE,7069,FALSE,1179
499,TRUE,4605,FALSE,1287
2595,TRUE,441,FALSE,2305
376,TRUE,1880,FALSE,5590
688,FALSE,658,FALSE,5620
1040,FALSE,2401,FALSE,578
1669,FALSE,4855,FALSE,462
1816,TRUE,1061,FALSE,5849
2850,TRUE,9616,FALSE,2694
1512,TRUE,488,FALSE,6207
2117,TRUE,7869042,TRUE,6280
908,TRUE,4309,FALSE,6682
1754,TRUE,2150,FALSE,3806
2624,FALSE,754,FALSE,2790
1111,FALSE,670,FALSE,5681
985,FALSE,1701,FALSE,6800
314,FALSE,10736,FALSE,3455
2927,FALSE,16875,FALSE,5727
1938,TRUE,38263,FALSE,614
1330,TRUE,57003,FALSE,3770
2000,TRUE,8964,FALSE,5950
2661,FALSE,10858,FALSE,6822
2256,TRUE,2887,FALSE,154
1674,FALSE,1300,FALSE,3197
2350,FALSE,695,FALSE,3405
1169,TRUE,1172,FALSE,6273
2120,TRUE,397,FALSE,4626
1902,TRUE,2194,FALSE,6864
2562,TRUE,30973,FALSE,58
2427,FALSE,1568,FALSE,3029
1951,TRUE,10428,FALSE,742
1500,TRUE,1694,FALSE,2415
999,FALSE,2234,FALSE,9
783,TRUE,11476,FALSE,2294
1279,TRUE,1064,FALSE,5571
578,FALSE,3452,FALSE,1194
2194,TRUE,18787,FALSE,3404
1435,FALSE,279326,TRUE,2321
512,TRUE,4246,FALSE,4820
504,TRUE,10632,FALSE,2516
2308,FALSE,2995,FALSE,5964
1587,TRUE,23511,FALSE,3508
2051,FALSE,61290,FALSE,6390
1049,TRUE,5258,FALSE,6303
2101,FALSE,44695,FALSE,1386
442,FALSE,599,FALSE,518
1547,TRUE,1116,FALSE,1740
1145,FALSE,2555,FALSE,5173
996,TRUE,846,FALSE,5688
2593,FALSE,858,FALSE,1243
1258,TRUE,1144,FALSE,3636
1590,FALSE,754,FALSE,10
2027,FALSE,746,FALSE,4474
1791,TRUE,3670,FALSE,317
1485,FALSE,4547,FALSE,3773
1771,FALSE,4450,FALSE,5805
1093,FALSE,250,FALSE,6777
488,FALSE,3801,FALSE,3151
755,TRUE,508,FALSE,4684
1612,TRUE,581,FALSE,4441
2878,FALSE,285463,TRUE,396
1649,TRUE,4579,FALSE,1408
1378,FALSE,48706,FALSE,2117
642,FALSE,9570,FALSE,4090
2349,FALSE,6361,FALSE,1355
1732,TRUE,22513,FALSE,4951
1575,TRUE,7350,FALSE,1650
1331,TRUE,4362,FALSE,837
1719,FALSE,1143,FALSE,2952
1330,FALSE,18083,FALSE,4324
1045,TRUE,6462,FALSE,5942
732,TRUE,2671,FALSE,3751
1188,TRUE,4476,FALSE,846
2107,TRUE,1418,FALSE,5933
2387,TRUE,973042,TRUE,4444
467,FALSE,242,FALSE,2337
333,TRUE,10274,FALSE,1755
771,TRUE,2935,FALSE,6980
2602,TRUE,18099,FALSE,547
1973,FALSE,3939,FALSE,2173
1590,TRUE,2391,FALSE,4006
2323,TRUE,27535,FALSE,1207
803,FALSE,1232,FALSE,864
1735,FALSE,4030,FALSE,1511
1545,TRUE,7191,FALSE,3032
2804,FALSE,20065,FALSE,3616
2229,FALSE,1367,FALSE,5690
419,FALSE,3662,FALSE,2229
2256,FALSE,88397,TRUE,2053
308,FALSE,1139,FALSE,5246
2524,TRUE,691131,TRUE,6142
274,FALSE,338,FALSE,103
2139,FALSE,306,FALSE,3145
775,TRUE,2258,FALSE,648
1736,FALSE,68429,FALSE,2692
1978,TRUE,3746,FALSE,371
2291,FALSE,1821,FALSE,1640
741,TRUE,707,FALSE,2884
1771,FALSE,3138,FALSE,2906
822,FALSE,445,FALSE,779
1658,FALSE,1299,FALSE,3437
416,TRUE,649,FALSE,5587
2377,TRUE,1065897,TRUE,2605
1654,FALSE,11399,FALSE,1495
889,TRUE,7871,FALSE,3812
1538,FALSE,355,FALSE,3229
892,TRUE,9783,FALSE,6038
1044,TRUE,10328,FALSE,1113
2906,TRUE,12544,FALSE,1871
1687,FALSE,2214,FALSE,1567
2023,FALSE,10433,FALSE,2857
1989,FALSE,16916,FALSE,2357
271,FALSE,112,FALSE,5517
1069,TRUE,729,FALSE,50
763,FALSE,11153,FALSE,142
579,FALSE,3342,FALSE,2373
1267,FALSE,3771,FALSE,6999
613,TRUE,2446,FALSE,3390
226,FALSE,946,FALSE,6508
1710,FALSE,3180,FALSE,5207
2004,TRUE,3171,FALSE,2017
1515,TRUE,239574,TRUE,6643
1602,FALSE,59305,FALSE,555
2426,TRUE,13340,FALSE,6004
1610,TRUE,8640,FALSE,730
1211,FALSE,6605,FALSE,4290
2261,TRUE,2251,FALSE,4397
844,FALSE,18029,FALSE,365
2119,TRUE,4235,FALSE,6386
1923,TRUE,1559,FALSE,5921
901,FALSE,16658,FALSE,2667
872,TRUE,2427,FALSE,7049
1011,FALSE,276736,TRUE,1854
795,TRUE,22060,FALSE,877
2874,FALSE,1802,FALSE,5249
662,TRUE,7124,FALSE,2027
2606,FALSE,6823,FALSE,4906
1060,FALSE,16209,FALSE,107
1781,FALSE,946,FALSE,496
1682,TRUE,1111,FALSE,1210
876,TRUE,15018,FALSE,469
1012,FALSE,3103,FALSE,3542
2269,FALSE,3443,FALSE,252
2630,TRUE,466698,TRUE,3280
1682,FALSE,76716,FALSE,4381
1957,TRUE,9022,FALSE,4905
2248,FALSE,25729,FALSE,4950
2531,TRUE,262,FALSE,1456
2288,FALSE,1126,FALSE,715
1405,FALSE,1613,FALSE,169
2122,FALSE,179494,TRUE,567
2182,FALSE,25671,FALSE,160
2004,TRUE,53127,FALSE,5183
1244,TRUE,25714,FALSE,6883
1715,TRUE,8720,FALSE,2918
1319,FALSE,1780,FALSE,6012
2036,FALSE,3286,FALSE,1605
1549,TRUE,13973,FALSE,1638
1916,TRUE,22280,FALSE,4565
1371,FALSE,25584,FALSE,5881
1678,FALSE,8364,FALSE,1515
532,TRUE,4406,FALSE,3129
371,TRUE,842,FALSE,3698
534,TRUE,15245,FALSE,6727
2981,FALSE,35998,FALSE,6090
1190,TRUE,4968,FALSE,6734
1100,TRUE,20443,FALSE,4296
2224,FALSE,1920799,TRUE,4591
267,TRUE,1175,FALSE,2621
2115,FALSE,2815,FALSE,4837
1186,FALSE,3155,FALSE,4063
1899,TRUE,9686,FALSE,4408
1068,TRUE,1511,FALSE,2521
2473,FALSE,1066,FALSE,1554
1432,TRUE,11734,FALSE,1821
426,TRUE,11849,FALSE,1174
2088,FALSE,1489982,TRUE,6806
2193,FALSE,53792,TRUE,1329
1727,TRUE,7658,FALSE,4502
1651,TRUE,10373,FALSE,5578
2039,FALSE,6747,FALSE,457
979,FALSE,610,FALSE,6039
1197,FALSE,2295,FALSE,7087
1150,TRUE,8036,FALSE,6985
2455,TRUE,656,FALSE,6831
742,FALSE,539,FALSE,1973
1635,TRUE,9054,FALSE,3539
1637,TRUE,304,FALSE,3664
457,TRUE,1162,FALSE,5129
1061,TRUE,54872,FALSE,430
792,FALSE,936,FALSE,3419
800,TRUE,2376,FALSE,4545
1676,TRUE,6032,FALSE,915
902,TRUE,975,FALSE,5416
683,TRUE,6118,FALSE,6894
2207,TRUE,311876,FALSE,5468
1334,TRUE,17687,FALSE,4586
1093,FALSE,4322,FALSE,7048
