Source,Target,Type,Id,Label,Weight
1598,3953,Undirected,13640,,1
1598,2895,Undirected,13641,,1
1598,2976,Undirected,13642,,1
1598,4137,Undirected,13643,,1
1598,5797,Undirected,13644,,1
1598,3946,Undirected,13645,,1
1598,5985,Undirected,13646,,1
1598,6162,Undirected,13647,,1
1598,3117,Undirected,13648,,1
1598,2072,Undirected,13649,,1
1598,2564,Undirected,13650,,1
1598,6967,Undirected,13651,,1
1598,2229,Undirected,13652,,1
1598,3691,Undirected,13653,,1
1598,5878,Undirected,13654,,1
1598,5684,Undirected,13655,,1
1598,313,Undirected,13656,,1
1598,3125,Undirected,13657,,1
1598,4214,Undirected,13658,,1
1598,6740,Undirected,13659,,1
1598,2799,Undirected,13660,,1
1598,3932,Undirected,13661,,1
1598,2345,Undirected,13662,,1
1598,4016,Undirected,13663,,1
1598,1137,Undirected,13664,,1
1598,5824,Undirected,13665,,1
1598,5150,Undirected,13666,,1
1598,6417,Undirected,13667,,1
1598,2239,Undirected,13668,,1
1598,4037,Undirected,13669,,1
1598,1891,Undirected,13670,,1
1598,1980,Undirected,13671,,1
1598,4212,Undirected,13672,,1
1598,2860,Undirected,13673,,1
1598,5619,Undirected,13674,,1
1598,2274,Undirected,13675,,1
1598,2813,Undirected,13676,,1
1598,2124,Undirected,13677,,1
1598,6393,Undirected,13678,,1
1598,4923,Undirected,13679,,1
1598,6783,Undirected,13680,,1
1598,5813,Undirected,13681,,1
1598,5038,Undirected,13682,,1
1598,1495,Undirected,13683,,1
1598,6494,Undirected,13684,,1
1598,2130,Undirected,13685,,1
1598,5664,Undirected,13686,,1
1598,3594,Undirected,13687,,1
1598,4949,Undirected,13688,,1
1598,4855,Undirected,13689,,1
1598,1473,Undirected,13690,,1
1598,2577,Undirected,13691,,1
1598,5603,Undirected,13692,,1
1598,2079,Undirected,13693,,1
1599,4204,Undirected,13694,,1
1599,5470,Undirected,13695,,1
1599,6696,Undirected,13696,,1
1599,2250,Undirected,13697,,1
1599,6394,Undirected,13698,,1
1599,3418,Undirected,13699,,1
1599,4586,Undirected,13700,,1
1599,6584,Undirected,13701,,1
1599,4723,Undirected,13702,,1
1599,6484,Undirected,13703,,1
1599,5342,Undirected,13704,,1
1599,2872,Undirected,13705,,1
1599,6876,Undirected,13706,,1
1599,6326,Undirected,13707,,1
1599,4506,Undirected,13708,,1
1600,2447,Undirected,13709,,1
1600,4274,Undirected,13710,,1
1600,4567,Undirected,13711,,1
1600,6001,Undirected,13712,,1
1600,2249,Undirected,13713,,1
1600,3401,Undirected,13714,,1
1600,1732,Undirected,13715,,1
1600,1773,Undirected,13716,,1
1600,1895,Undirected,13717,,1
1600,6056,Undirected,13718,,1
1600,5945,Undirected,13719,,1
1600,2586,Undirected,13720,,1
1600,6168,Undirected,13721,,1
1600,5345,Undirected,13722,,1
1601,2822,Undirected,13723,,1
1601,4555,Undirected,13724,,1
1601,4329,Undirected,13725,,1
1601,4330,Undirected,13726,,1
1601,6467,Undirected,13727,,1
1601,6029,Undirected,13728,,1
1601,4671,Undirected,13729,,1
1601,4949,Undirected,13730,,1
1601,2381,Undirected,13731,,1
1601,2447,Undirected,13732,,1
1601,3902,Undirected,13733,,1
1601,2274,Undirected,13734,,1
1601,3401,Undirected,13735,,1
1601,1988,Undirected,13736,,1
1601,3192,Undirected,13737,,1
1601,4681,Undirected,13738,,1
1601,6683,Undirected,13739,,1
1601,4843,Undirected,13740,,1
1601,5142,Undirected,13741,,1
1601,4417,Undirected,13742,,1
1601,2947,Undirected,13743,,1
1601,5193,Undirected,13744,,1
1601,5257,Undirected,13745,,1
1601,5969,Undirected,13746,,1
1601,3706,Undirected,13747,,1
1601,4486,Undirected,13748,,1
1601,4374,Undirected,13749,,1
1601,6056,Undirected,13750,,1
1601,1647,Undirected,13751,,1
1601,1773,Undirected,13752,,1
1601,4816,Undirected,13753,,1
1601,5848,Undirected,13754,,1
1601,2858,Undirected,13755,,1
1603,4346,Undirected,13756,,1
1603,5881,Undirected,13757,,1
1603,2085,Undirected,13758,,1
1603,4291,Undirected,13759,,1
1603,4053,Undirected,13760,,1
1603,4729,Undirected,13761,,1
1603,2906,Undirected,13762,,1
1603,4660,Undirected,13763,,1
1603,5727,Undirected,13764,,1
1603,7108,Undirected,13765,,1
1603,7120,Undirected,13766,,1
1603,2329,Undirected,13767,,1
1603,5428,Undirected,13768,,1
1603,5848,Undirected,13769,,1
1603,5202,Undirected,13770,,1
1603,4949,Undirected,13771,,1
1604,1666,Undirected,13772,,1
1604,4994,Undirected,13773,,1
1604,6087,Undirected,13774,,1
1604,4952,Undirected,13775,,1
1604,4242,Undirected,13776,,1
1604,3624,Undirected,13777,,1
1604,5550,Undirected,13778,,1
1604,4863,Undirected,13779,,1
1604,1876,Undirected,13780,,1
1604,5179,Undirected,13781,,1
1604,1803,Undirected,13782,,1
1604,2485,Undirected,13783,,1
1604,2193,Undirected,13784,,1
1604,2588,Undirected,13785,,1
1604,6212,Undirected,13786,,1
1604,6270,Undirected,13787,,1
1604,6358,Undirected,13788,,1
1604,6741,Undirected,13789,,1
1604,5577,Undirected,13790,,1
1604,3187,Undirected,13791,,1
1604,2781,Undirected,13792,,1
1604,6564,Undirected,13793,,1
1605,4245,Undirected,13794,,1
1605,3448,Undirected,13795,,1
1605,6136,Undirected,13796,,1
1607,3743,Undirected,13797,,1
1607,4448,Undirected,13798,,1
1607,1847,Undirected,13799,,1
1607,5117,Undirected,13800,,1
1607,2852,Undirected,13801,,1
1607,1900,Undirected,13802,,1
1607,5252,Undirected,13803,,1
1607,5182,Undirected,13804,,1
1608,4166,Undirected,13805,,1
1608,7020,Undirected,13806,,1
1608,5301,Undirected,13807,,1
1609,3373,Undirected,13808,,1
1610,1773,Undirected,13809,,1
1611,5580,Undirected,13810,,1
1611,4303,Undirected,13811,,1
1611,5968,Undirected,13812,,1
1611,5924,Undirected,13813,,1
1611,1840,Undirected,13814,,1
1611,2779,Undirected,13815,,1
1612,2588,Undirected,13816,,1
1613,4001,Undirected,13817,,1
1613,5223,Undirected,13818,,1
1613,6329,Undirected,13819,,1
1613,2002,Undirected,13820,,1
1613,2934,Undirected,13821,,1
1613,6213,Undirected,13822,,1
1613,6136,Undirected,13823,,1
1613,5554,Undirected,13824,,1
1613,4853,Undirected,13825,,1
1613,4135,Undirected,13826,,1
1613,342,Undirected,13827,,1
2839,3902,Undirected,13828,,1
2839,1773,Undirected,13829,,1
2839,6136,Undirected,13830,,1
1614,3257,Undirected,13831,,1
1614,2321,Undirected,13832,,1
1614,5540,Undirected,13833,,1
1615,4274,Undirected,13834,,1
1615,2838,Undirected,13835,,1
1615,4445,Undirected,13836,,1
1615,4700,Undirected,13837,,1
1615,6716,Undirected,13838,,1
1615,5353,Undirected,13839,,1
1615,6358,Undirected,13840,,1
1615,5629,Undirected,13841,,1
1615,3966,Undirected,13842,,1
1615,4620,Undirected,13843,,1
1615,5037,Undirected,13844,,1
1615,3322,Undirected,13845,,1
1615,6553,Undirected,13846,,1
1615,2529,Undirected,13847,,1
1615,5707,Undirected,13848,,1
1615,4916,Undirected,13849,,1
1615,3595,Undirected,13850,,1
1615,6405,Undirected,13851,,1
1615,6244,Undirected,13852,,1
1615,1540,Undirected,13853,,1
1617,4519,Undirected,13854,,1
6462,3760,Undirected,13855,,1
6462,5580,Undirected,13856,,1
1618,2812,Undirected,13857,,1
1618,2654,Undirected,13858,,1
1618,3177,Undirected,13859,,1
1618,6917,Undirected,13860,,1
1618,3987,Undirected,13861,,1
1618,2472,Undirected,13862,,1
1618,2456,Undirected,13863,,1
1618,5890,Undirected,13864,,1
1618,2665,Undirected,13865,,1
1618,4948,Undirected,13866,,1
1618,6485,Undirected,13867,,1
1618,3645,Undirected,13868,,1
1618,3624,Undirected,13869,,1
1618,4994,Undirected,13870,,1
1618,2913,Undirected,13871,,1
1618,2428,Undirected,13872,,1
1618,7116,Undirected,13873,,1
1619,4406,Undirected,13874,,1
1620,1658,Undirected,13875,,1
1620,1628,Undirected,13876,,1
1620,5288,Undirected,13877,,1
1620,6716,Undirected,13878,,1
1621,1247,Undirected,13879,,1
1621,2858,Undirected,13880,,1
1621,2262,Undirected,13881,,1
1621,1773,Undirected,13882,,1
1621,6250,Undirected,13883,,1
1621,2656,Undirected,13884,,1
1622,5840,Undirected,13885,,1
1622,3782,Undirected,13886,,1
1622,2692,Undirected,13887,,1
1622,1316,Undirected,13888,,1
1622,4833,Undirected,13889,,1
1622,6531,Undirected,13890,,1
1622,1808,Undirected,13891,,1
1623,6962,Undirected,13892,,1
1623,4016,Undirected,13893,,1
1623,2809,Undirected,13894,,1
1623,3379,Undirected,13895,,1
1625,3444,Undirected,13896,,1
1625,4816,Undirected,13897,,1
1625,4076,Undirected,13898,,1
1626,187,Undirected,13899,,1
3786,3555,Undirected,13900,,1
3786,5925,Undirected,13901,,1
3786,6325,Undirected,13902,,1
3786,4429,Undirected,13903,,1
1628,5334,Undirected,13904,,1
1628,3839,Undirected,13905,,1
1628,6829,Undirected,13906,,1
1628,5350,Undirected,13907,,1
1628,2179,Undirected,13908,,1
1628,6358,Undirected,13909,,1
1628,4948,Undirected,13910,,1
1628,1803,Undirected,13911,,1
1628,3900,Undirected,13912,,1
1628,5530,Undirected,13913,,1
1628,3961,Undirected,13914,,1
1628,2814,Undirected,13915,,1
1628,5132,Undirected,13916,,1
1628,1965,Undirected,13917,,1
1628,6522,Undirected,13918,,1
1628,2738,Undirected,13919,,1
1628,4873,Undirected,13920,,1
1628,4916,Undirected,13921,,1
1628,6262,Undirected,13922,,1
1628,6007,Undirected,13923,,1
1628,4318,Undirected,13924,,1
1628,4210,Undirected,13925,,1
1628,3096,Undirected,13926,,1
1628,4602,Undirected,13927,,1
1628,2654,Undirected,13928,,1
1628,1971,Undirected,13929,,1
1628,612,Undirected,13930,,1
1629,2943,Undirected,13931,,1
1629,2331,Undirected,13932,,1
1629,6026,Undirected,13933,,1
1630,5333,Undirected,13934,,1
1631,4951,Undirected,13935,,1
1631,4755,Undirected,13936,,1
1631,5687,Undirected,13937,,1
1632,6321,Undirected,13938,,1
1632,6910,Undirected,13939,,1
1632,2184,Undirected,13940,,1
1632,3176,Undirected,13941,,1
1632,4652,Undirected,13942,,1
1632,3475,Undirected,13943,,1
1632,2807,Undirected,13944,,1
1633,5293,Undirected,13945,,1
1633,4823,Undirected,13946,,1
1633,4683,Undirected,13947,,1
1633,5228,Undirected,13948,,1
1634,2262,Undirected,13949,,1
1634,2781,Undirected,13950,,1
1634,681,Undirected,13951,,1
1635,7093,Undirected,13952,,1
1635,2213,Undirected,13953,,1
1635,1846,Undirected,13954,,1
1635,3349,Undirected,13955,,1
1635,2441,Undirected,13956,,1
1635,5825,Undirected,13957,,1
1635,2595,Undirected,13958,,1
1635,2239,Undirected,13959,,1
1635,6734,Undirected,13960,,1
1635,6205,Undirected,13961,,1
4229,5789,Undirected,13962,,1
4229,3401,Undirected,13963,,1
1637,3640,Undirected,13964,,1
1637,6629,Undirected,13965,,1
1637,2963,Undirected,13966,,1
1637,606,Undirected,13967,,1
1637,6838,Undirected,13968,,1
6365,5293,Undirected,13969,,1
6365,2997,Undirected,13970,,1
6365,3239,Undirected,13971,,1
1638,788,Undirected,13972,,1
1638,2170,Undirected,13973,,1
1638,3158,Undirected,13974,,1
1638,5842,Undirected,13975,,1
1638,6239,Undirected,13976,,1
1638,3682,Undirected,13977,,1
1638,6385,Undirected,13978,,1
1638,2934,Undirected,13979,,1
1638,4230,Undirected,13980,,1
1638,6853,Undirected,13981,,1
1638,5556,Undirected,13982,,1
1638,7008,Undirected,13983,,1
1638,1059,Undirected,13984,,1
1638,5269,Undirected,13985,,1
6514,5224,Undirected,13986,,1
1640,6989,Undirected,13987,,1
1640,3690,Undirected,13988,,1
1640,4312,Undirected,13989,,1
1640,2218,Undirected,13990,,1
1640,4736,Undirected,13991,,1
1641,3771,Undirected,13992,,1
1641,2326,Undirected,13993,,1
1641,4350,Undirected,13994,,1
1641,3154,Undirected,13995,,1
1641,4161,Undirected,13996,,1
1641,5365,Undirected,13997,,1
1641,6088,Undirected,13998,,1
1641,6187,Undirected,13999,,1
1642,3760,Undirected,14000,,1
1642,5857,Undirected,14001,,1
1643,6376,Undirected,14002,,1
1643,5907,Undirected,14003,,1
1643,2799,Undirected,14004,,1
1643,5842,Undirected,14005,,1
1643,4121,Undirected,14006,,1
1643,5474,Undirected,14007,,1
1643,1748,Undirected,14008,,1
1643,2492,Undirected,14009,,1
1643,5511,Undirected,14010,,1
1643,5863,Undirected,14011,,1
1643,2215,Undirected,14012,,1
1643,6239,Undirected,14013,,1
1643,2301,Undirected,14014,,1
1643,2815,Undirected,14015,,1
1643,2738,Undirected,14016,,1
1643,3005,Undirected,14017,,1
1643,454,Undirected,14018,,1
1643,553,Undirected,14019,,1
1643,6498,Undirected,14020,,1
1643,6676,Undirected,14021,,1
1643,6620,Undirected,14022,,1
1643,2021,Undirected,14023,,1
1644,6743,Undirected,14024,,1
1644,2894,Undirected,14025,,1
1644,6696,Undirected,14026,,1
1644,5577,Undirected,14027,,1
1644,2276,Undirected,14028,,1
1644,6026,Undirected,14029,,1
1644,1682,Undirected,14030,,1
1644,2348,Undirected,14031,,1
1644,4864,Undirected,14032,,1
1644,6214,Undirected,14033,,1
1644,6087,Undirected,14034,,1
6894,4809,Undirected,14035,,1
6894,6238,Undirected,14036,,1
6894,3590,Undirected,14037,,1
6894,6650,Undirected,14038,,1
6894,6892,Undirected,14039,,1
6894,3839,Undirected,14040,,1
6894,6430,Undirected,14041,,1
6894,7065,Undirected,14042,,1
6894,3050,Undirected,14043,,1
6894,4366,Undirected,14044,,1
6894,3160,Undirected,14045,,1
6894,2862,Undirected,14046,,1
1645,4791,Undirected,14047,,1
1645,2365,Undirected,14048,,1
1645,6101,Undirected,14049,,1
1645,5292,Undirected,14050,,1
1646,2419,Undirected,14051,,1
1647,5834,Undirected,14052,,1
1647,3576,Undirected,14053,,1
1648,3471,Undirected,14054,,1
1648,6626,Undirected,14055,,1
1648,5147,Undirected,14056,,1
1649,2471,Undirected,14057,,1
1649,6053,Undirected,14058,,1
1651,4196,Undirected,14059,,1
1652,3844,Undirected,14060,,1
1653,4949,Undirected,14061,,1
3789,2732,Undirected,14062,,1
3789,2740,Undirected,14063,,1
3789,1704,Undirected,14064,,1
3789,3401,Undirected,14065,,1
3789,7105,Undirected,14066,,1
1655,7109,Undirected,14067,,1
1655,2864,Undirected,14068,,1
1655,5253,Undirected,14069,,1
1655,5923,Undirected,14070,,1
1655,4791,Undirected,14071,,1
1655,2602,Undirected,14072,,1
1655,6403,Undirected,14073,,1
1655,972,Undirected,14074,,1
1656,4155,Undirected,14075,,1
1656,4921,Undirected,14076,,1
1658,3268,Undirected,14077,,1
1658,674,Undirected,14078,,1
1658,3657,Undirected,14079,,1
1659,3403,Undirected,14080,,1
1659,2735,Undirected,14081,,1
1660,3631,Undirected,14082,,1
1660,5802,Undirected,14083,,1
6629,6474,Undirected,14084,,1
6629,7094,Undirected,14085,,1
6629,3596,Undirected,14086,,1
6629,606,Undirected,14087,,1
1661,2087,Undirected,14088,,1
1661,5337,Undirected,14089,,1
1662,2638,Undirected,14090,,1
1663,4189,Undirected,14091,,1
1663,2997,Undirected,14092,,1
1663,6218,Undirected,14093,,1
2158,2832,Undirected,14094,,1
2158,4974,Undirected,14095,,1
2158,2090,Undirected,14096,,1
2158,1926,Undirected,14097,,1
2158,3784,Undirected,14098,,1
5516,2697,Undirected,14099,,1
5516,5338,Undirected,14100,,1
5516,3361,Undirected,14101,,1
5516,4297,Undirected,14102,,1
5516,2654,Undirected,14103,,1
5516,4833,Undirected,14104,,1
5516,4203,Undirected,14105,,1
1665,2740,Undirected,14106,,1
1665,6776,Undirected,14107,,1
1665,6136,Undirected,14108,,1
1665,1883,Undirected,14109,,1
1665,5428,Undirected,14110,,1
1665,2781,Undirected,14111,,1
1665,3840,Undirected,14112,,1
1665,1924,Undirected,14113,,1
1665,4949,Undirected,14114,,1
4965,5043,Undirected,14115,,1
1667,6033,Undirected,14116,,1
1667,7007,Undirected,14117,,1
1667,3635,Undirected,14118,,1
1667,205,Undirected,14119,,1
1667,4173,Undirected,14120,,1
1667,3990,Undirected,14121,,1
1667,3436,Undirected,14122,,1
1667,5467,Undirected,14123,,1
1667,5631,Undirected,14124,,1
1667,3187,Undirected,14125,,1
1668,2447,Undirected,14126,,1
1668,6925,Undirected,14127,,1
1668,3815,Undirected,14128,,1
1668,3706,Undirected,14129,,1
1669,6931,Undirected,14130,,1
1669,5138,Undirected,14131,,1
1669,5288,Undirected,14132,,1
6187,4087,Undirected,14133,,1
6187,5478,Undirected,14134,,1
6187,5365,Undirected,14135,,1
6187,6056,Undirected,14136,,1
1671,2519,Undirected,14137,,1
1671,3485,Undirected,14138,,1
1671,6136,Undirected,14139,,1
4967,6075,Undirected,14140,,1
4967,2874,Undirected,14141,,1
1674,3739,Undirected,14142,,1
1674,6367,Undirected,14143,,1
1674,5628,Undirected,14144,,1
1674,2187,Undirected,14145,,1
6189,2862,Undirected,14146,,1
1676,6244,Undirected,14147,,1
1677,5759,Undirected,14148,,1
1677,3706,Undirected,14149,,1
1677,1773,Undirected,14150,,1
1677,5945,Undirected,14151,,1
1678,6969,Undirected,14152,,1
1678,5612,Undirected,14153,,1
1678,6014,Undirected,14154,,1
553,3005,Undirected,14155,,1
553,2799,Undirected,14156,,1
553,5432,Undirected,14157,,1
553,6239,Undirected,14158,,1
553,5090,Undirected,14159,,1
553,3839,Undirected,14160,,1
553,5760,Undirected,14161,,1
553,1462,Undirected,14162,,1
553,6345,Undirected,14163,,1
553,5714,Undirected,14164,,1
553,4586,Undirected,14165,,1
553,4121,Undirected,14166,,1
553,1748,Undirected,14167,,1
553,6135,Undirected,14168,,1
553,3096,Undirected,14169,,1
553,3642,Undirected,14170,,1
553,3272,Undirected,14171,,1
553,5815,Undirected,14172,,1
1680,3285,Undirected,14173,,1
1680,1773,Undirected,14174,,1
1680,5945,Undirected,14175,,1
1681,2252,Undirected,14176,,1
1682,6753,Undirected,14177,,1
1682,2348,Undirected,14178,,1
1682,6696,Undirected,14179,,1
1682,6774,Undirected,14180,,1
1682,2276,Undirected,14181,,1
1682,2857,Undirected,14182,,1
1682,3772,Undirected,14183,,1
1682,6968,Undirected,14184,,1
1682,6743,Undirected,14185,,1
1682,4833,Undirected,14186,,1
1682,4864,Undirected,14187,,1
1683,6887,Undirected,14188,,1
1683,5842,Undirected,14189,,1
1683,3926,Undirected,14190,,1
1683,6239,Undirected,14191,,1
1683,3526,Undirected,14192,,1
1683,7069,Undirected,14193,,1
1683,2168,Undirected,14194,,1
1684,2524,Undirected,14195,,1
1684,759,Undirected,14196,,1
1684,2822,Undirected,14197,,1
1684,6775,Undirected,14198,,1
1684,1672,Undirected,14199,,1
1685,1773,Undirected,14200,,1
1685,4639,Undirected,14201,,1
1686,4780,Undirected,14202,,1
1686,4593,Undirected,14203,,1
1687,6412,Undirected,14204,,1
1688,2924,Undirected,14205,,1
1688,4620,Undirected,14206,,1
1688,2997,Undirected,14207,,1
1688,3238,Undirected,14208,,1
1688,963,Undirected,14209,,1
1688,6963,Undirected,14210,,1
1688,4833,Undirected,14211,,1
1689,2719,Undirected,14212,,1
1689,2905,Undirected,14213,,1
1689,5296,Undirected,14214,,1
1689,1535,Undirected,14215,,1
1690,5024,Undirected,14216,,1
1690,5160,Undirected,14217,,1
1691,6475,Undirected,14218,,1
1691,1717,Undirected,14219,,1
1691,6033,Undirected,14220,,1
1691,5802,Undirected,14221,,1
1691,2815,Undirected,14222,,1
1691,2106,Undirected,14223,,1
1691,3867,Undirected,14224,,1
1691,6244,Undirected,14225,,1
1691,7088,Undirected,14226,,1
1691,4016,Undirected,14227,,1
1692,6921,Undirected,14228,,1
1692,3508,Undirected,14229,,1
1692,2606,Undirected,14230,,1
1692,5882,Undirected,14231,,1
1692,6962,Undirected,14232,,1
1692,1924,Undirected,14233,,1
1692,5301,Undirected,14234,,1
1692,2179,Undirected,14235,,1
1692,3993,Undirected,14236,,1
1692,5387,Undirected,14237,,1
1692,4683,Undirected,14238,,1
1692,4499,Undirected,14239,,1
1692,393,Undirected,14240,,1
1692,2463,Undirected,14241,,1
1692,4949,Undirected,14242,,1
1693,3237,Undirected,14243,,1
1694,4949,Undirected,14244,,1
1694,3401,Undirected,14245,,1
1694,3748,Undirected,14246,,1
1694,490,Undirected,14247,,1
1694,2466,Undirected,14248,,1
1694,1789,Undirected,14249,,1
1695,3251,Undirected,14250,,1
1695,4945,Undirected,14251,,1
1695,5201,Undirected,14252,,1
1695,3921,Undirected,14253,,1
1695,3563,Undirected,14254,,1
1695,1051,Undirected,14255,,1
1695,2507,Undirected,14256,,1
1695,4377,Undirected,14257,,1
1696,2481,Undirected,14258,,1
1696,3815,Undirected,14259,,1
1696,5345,Undirected,14260,,1
1696,4140,Undirected,14261,,1
1697,4374,Undirected,14262,,1
1697,3254,Undirected,14263,,1
5951,4097,Undirected,14264,,1
1698,2101,Undirected,14265,,1
1698,4844,Undirected,14266,,1
1699,5224,Undirected,14267,,1
1699,4887,Undirected,14268,,1
1699,4173,Undirected,14269,,1
1699,6056,Undirected,14270,,1
1699,5523,Undirected,14271,,1
1699,5439,Undirected,14272,,1
1699,5276,Undirected,14273,,1
1699,2577,Undirected,14274,,1
1699,2769,Undirected,14275,,1
1699,6151,Undirected,14276,,1
1699,5467,Undirected,14277,,1
1699,6034,Undirected,14278,,1
1699,2186,Undirected,14279,,1
1699,6756,Undirected,14280,,1
1699,3813,Undirected,14281,,1
1699,2440,Undirected,14282,,1
1699,5738,Undirected,14283,,1
1699,4569,Undirected,14284,,1
1699,3566,Undirected,14285,,1
1699,2439,Undirected,14286,,1
1699,4910,Undirected,14287,,1
1699,5646,Undirected,14288,,1
1699,1995,Undirected,14289,,1
1699,3867,Undirected,14290,,1
1699,6359,Undirected,14291,,1
1699,5422,Undirected,14292,,1
1699,2106,Undirected,14293,,1
1699,5731,Undirected,14294,,1
3399,3871,Undirected,14295,,1
3399,2997,Undirected,14296,,1
3399,4949,Undirected,14297,,1
3399,5931,Undirected,14298,,1
3399,2228,Undirected,14299,,1
3399,6136,Undirected,14300,,1
1701,7109,Undirected,14301,,1
1701,4694,Undirected,14302,,1
1701,3577,Undirected,14303,,1
1701,5591,Undirected,14304,,1
1701,4242,Undirected,14305,,1
1701,2529,Undirected,14306,,1
1701,6465,Undirected,14307,,1
1701,5338,Undirected,14308,,1
1701,6358,Undirected,14309,,1
1701,6405,Undirected,14310,,1
1701,3108,Undirected,14311,,1
1701,6968,Undirected,14312,,1
1701,4833,Undirected,14313,,1
1701,6873,Undirected,14314,,1
1701,2467,Undirected,14315,,1
1701,5577,Undirected,14316,,1
1702,2447,Undirected,14317,,1
1702,5649,Undirected,14318,,1
1702,2439,Undirected,14319,,1
1702,5979,Undirected,14320,,1
1702,2106,Undirected,14321,,1
1702,3763,Undirected,14322,,1
1702,1762,Undirected,14323,,1
1702,6215,Undirected,14324,,1
1702,1924,Undirected,14325,,1
1702,2212,Undirected,14326,,1
1702,4538,Undirected,14327,,1
1702,4240,Undirected,14328,,1
1702,6606,Undirected,14329,,1
1702,6206,Undirected,14330,,1
1702,1059,Undirected,14331,,1
1702,2442,Undirected,14332,,1
1703,3892,Undirected,14333,,1
1703,3418,Undirected,14334,,1
4973,4070,Undirected,14335,,1
4973,454,Undirected,14336,,1
4973,5577,Undirected,14337,,1
4973,5888,Undirected,14338,,1
4973,2456,Undirected,14339,,1
4973,6358,Undirected,14340,,1
4973,3270,Undirected,14341,,1
4973,6485,Undirected,14342,,1
4973,7065,Undirected,14343,,1
4973,4366,Undirected,14344,,1
4973,6011,Undirected,14345,,1
4973,1915,Undirected,14346,,1
4973,5041,Undirected,14347,,1
4973,4715,Undirected,14348,,1
4973,311,Undirected,14349,,1
4973,3624,Undirected,14350,,1
4973,3436,Undirected,14351,,1
4973,4933,Undirected,14352,,1
4973,5511,Undirected,14353,,1
4973,5543,Undirected,14354,,1
4973,7116,Undirected,14355,,1
4973,2599,Undirected,14356,,1
4973,6564,Undirected,14357,,1
1705,2521,Undirected,14358,,1
1706,5995,Undirected,14359,,1
1707,6288,Undirected,14360,,1
1707,4200,Undirected,14361,,1
4180,2997,Undirected,14362,,1
1709,4130,Undirected,14363,,1
1709,3401,Undirected,14364,,1
1709,681,Undirected,14365,,1
1709,2806,Undirected,14366,,1
1709,2262,Undirected,14367,,1
1709,3368,Undirected,14368,,1
1709,2213,Undirected,14369,,1
1709,1871,Undirected,14370,,1
1709,5979,Undirected,14371,,1
1709,5946,Undirected,14372,,1
1709,6168,Undirected,14373,,1
1709,1364,Undirected,14374,,1
1710,1819,Undirected,14375,,1
1710,6921,Undirected,14376,,1
1710,5757,Undirected,14377,,1
1712,1918,Undirected,14378,,1
1712,1773,Undirected,14379,,1
1712,4076,Undirected,14380,,1
1713,5417,Undirected,14381,,1
1713,1717,Undirected,14382,,1
1713,4987,Undirected,14383,,1
1713,5825,Undirected,14384,,1
1713,1863,Undirected,14385,,1
1713,5555,Undirected,14386,,1
2599,3162,Undirected,14387,,1
2599,4994,Undirected,14388,,1
2599,4016,Undirected,14389,,1
2599,4121,Undirected,14390,,1
2599,5577,Undirected,14391,,1
2599,2132,Undirected,14392,,1
2599,4008,Undirected,14393,,1
2599,2697,Undirected,14394,,1
2599,5466,Undirected,14395,,1
2599,3270,Undirected,14396,,1
2599,4366,Undirected,14397,,1
2599,4863,Undirected,14398,,1
2599,4948,Undirected,14399,,1
2599,5511,Undirected,14400,,1
2599,3287,Undirected,14401,,1
2599,5393,Undirected,14402,,1
2599,4715,Undirected,14403,,1
2599,4929,Undirected,14404,,1
2599,3624,Undirected,14405,,1
2599,3645,Undirected,14406,,1
2599,1924,Undirected,14407,,1
2599,6358,Undirected,14408,,1
2599,6884,Undirected,14409,,1
2599,6324,Undirected,14410,,1
2599,7116,Undirected,14411,,1
2599,6564,Undirected,14412,,1
1715,2432,Undirected,14413,,1
1715,4444,Undirected,14414,,1
1715,2131,Undirected,14415,,1
1715,6990,Undirected,14416,,1
1715,1924,Undirected,14417,,1
1715,1367,Undirected,14418,,1
1715,174,Undirected,14419,,1
1715,6705,Undirected,14420,,1
1715,2476,Undirected,14421,,1
1715,3761,Undirected,14422,,1
1715,5776,Undirected,14423,,1
1715,6821,Undirected,14424,,1
1715,4319,Undirected,14425,,1
1715,3586,Undirected,14426,,1
1715,2916,Undirected,14427,,1
1715,5168,Undirected,14428,,1
1715,1503,Undirected,14429,,1
1716,5027,Undirected,14430,,1
1716,1773,Undirected,14431,,1
1716,3285,Undirected,14432,,1
3492,2950,Undirected,14433,,1
3492,4949,Undirected,14434,,1
1718,4406,Undirected,14435,,1
1718,2740,Undirected,14436,,1
1718,4016,Undirected,14437,,1
1718,6776,Undirected,14438,,1
1718,7069,Undirected,14439,,1
1718,2466,Undirected,14440,,1
1718,6136,Undirected,14441,,1
1718,6661,Undirected,14442,,1
1719,4817,Undirected,14443,,1
1719,2633,Undirected,14444,,1
4775,3955,Undirected,14445,,1
4775,3418,Undirected,14446,,1
1721,6329,Undirected,14447,,1
1721,2049,Undirected,14448,,1
1721,2549,Undirected,14449,,1
1721,3458,Undirected,14450,,1
1721,5691,Undirected,14451,,1
1721,5552,Undirected,14452,,1
1721,5485,Undirected,14453,,1
1721,2182,Undirected,14454,,1
1721,6898,Undirected,14455,,1
1721,6455,Undirected,14456,,1
1721,5357,Undirected,14457,,1
1721,5032,Undirected,14458,,1
1721,4767,Undirected,14459,,1
1721,3032,Undirected,14460,,1
1721,6209,Undirected,14461,,1
1721,3401,Undirected,14462,,1
1721,3145,Undirected,14463,,1
